"xplane" "yplane" "zplane" "time" "modulus"
"266" 2.2359161 -2.4712758 -0.3138128 2015-11-05 00:22:13 3.34738754244989
"267" 7.7668667 -5.0210047 5.64863 2015-11-05 00:22:13 10.8370534468503
"268" 7.1784678 -17.926556 14.160802 2015-11-05 00:22:13 23.946192249708
"269" 3.412714 -7.923773 9.179024 2015-11-05 00:22:13 12.5971138358713
"270" 4.864098 -8.1983595 1.4513842 2015-11-05 00:22:13 9.6425652157947
"271" 10.551955 -9.57129 -2.0397832 2015-11-05 00:22:14 14.391457955646
"272" 5.374044 -9.414384 -2.1182363 2015-11-05 00:22:14 11.0452659558758
"273" 4.3541527 -10.277369 -2.941995 2015-11-05 00:22:14 11.5428893210107
"274" 2.8635418 -8.786758 -1.8436501 2015-11-05 00:22:14 9.4236953198913
"275" 1.9613299 -8.786758 -1.4513842 2015-11-05 00:22:14 9.11923501304839
"276" 1.176798 -6.943108 1.0198916 2015-11-05 00:22:14 7.11560124713426
"277" 2.5889556 -7.0607877 1.1375713 2015-11-05 00:22:14 7.60601620467813
"278" 2.353596 -9.885103 -0.8629852 2015-11-05 00:22:14 10.1980105367294
"279" 1.2552512 -8.904438 0.4314926 2015-11-05 00:22:14 9.00282497523973
"280" 1.8044236 -10.316595 -0.19613299 2015-11-05 00:22:14 10.4750439174272
"281" 3.5696206 -10.983448 0.2745862 2015-11-05 00:22:14 11.5522170503276
"282" 3.412714 -10.473502 0 2015-11-05 00:22:14 11.0154827851438
"283" 1.8044236 -10.748088 -1.0591182 2015-11-05 00:22:14 10.9498434484495
"284" -0.1176798 -9.92433 -0.2745862 2015-11-05 00:22:14 9.92882531145847
"285" 1.4121575 -11.571847 -0.0392266 2015-11-05 00:22:14 11.657760098851
"286" 2.6281822 -15.102241 -0.6668522 2015-11-05 00:22:14 15.3437191304821
"287" 4.8248715 -13.337044 -0.3138128 2015-11-05 00:22:14 14.1864233026825
"288" 5.962443 -13.415497 -1.372931 2015-11-05 00:22:14 14.7448711698685
"289" 8.316039 -12.709418 -0.98066497 2015-11-05 00:22:14 15.2199709044278
"290" 6.00167 -6.9038815 0.588399 2015-11-05 00:22:14 9.1667789292719
"291" 2.8635418 -5.0210047 -1.372931 2015-11-05 00:22:14 5.94098471370953
"292" 0.9414384 -5.6094036 -1.3337044 2015-11-05 00:22:14 5.84212995706762
"293" 0.5099458 -4.707192 -2.9027684 2015-11-05 00:22:14 5.55371637985234
"294" 0.98066497 -2.9027684 -1.4513842 2015-11-05 00:22:14 3.39032214744164
"295" 2.0397832 -1.3337044 1.0591182 2015-11-05 00:22:14 2.65729454354478
"296" 6.550842 -9.92433 15.416054 2015-11-05 00:22:15 19.469478107766
"297" 7.0607877 -14.866881 10.8657675 2015-11-05 00:22:15 19.7216575615917
"298" 5.7270837 -6.4723887 7.3746004 2015-11-05 00:22:15 11.3611634197548
"299" 3.8442068 -6.080123 -0.3138128 2015-11-05 00:22:15 7.20029861115073
"300" 5.8447633 -15.3376 1.6867437 2015-11-05 00:22:15 16.4999495787871
"301" 4.393379 -10.120462 0.78453195 2015-11-05 00:22:15 11.0607875176976
"302" 4.0795665 -9.139797 -2.2359161 2015-11-05 00:22:15 10.2556361497164
"303" 4.5502853 -11.179581 -2.6281822 2015-11-05 00:22:15 12.3529538703645
"304" 3.6088471 -11.140354 -2.2751427 2015-11-05 00:22:15 11.9292723559259
"305" 2.0005565 -8.276813 -1.1375713 2015-11-05 00:22:15 8.59080486387888
"306" 0.74530536 -4.785645 2.7066352 2015-11-05 00:22:15 5.54831075657707
"307" 1.9613299 -4.981778 1.2944778 2015-11-05 00:22:15 5.50823018696667
"308" 2.8635418 -7.139241 -0.1569064 2015-11-05 00:22:15 7.69371518284822
"309" 4.0403395 -10.904995 2.4712758 2015-11-05 00:22:15 11.8890900957538
"310" 3.726527 -10.630408 -0.35303938 2015-11-05 00:22:15 11.270191415057
"311" 2.1574628 -10.826541 -0.6668522 2015-11-05 00:22:15 11.0595355967016
"312" 1.176798 -11.53262 -2.0005565 2015-11-05 00:22:15 11.7638600768156
"313" -0.39226598 -15.494507 -2.0397832 2015-11-05 00:22:15 15.6331166206587
"314" 2.6674087 -12.787871 1.4513842 2015-11-05 00:22:15 13.1434862187125
